title,img_src,link,author,publisher
할 말이 있어,	https://bookthumb-phinf.pstatic.net/cover/163/484/16348409.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348409,	 김민주,	부크크(Bookk),
아닌 척 했지만,	https://bookthumb-phinf.pstatic.net/cover/163/483/16348343.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348343,	 김보영,	부크크(Bookk),
두 번 사는 랭커. 18: 아르티야,	https://bookthumb-phinf.pstatic.net/cover/163/490/16349003.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16349003,	 사도연,	드림북스,
한 번쯤은 이야기해보고 싶었어,	https://bookthumb-phinf.pstatic.net/cover/163/483/16348345.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348345,	 곽은용,	부크크(Bookk),
두 번 사는 랭커. 19: 중앙 관리국,	https://bookthumb-phinf.pstatic.net/cover/163/490/16349007.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16349007,	 사도연,	드림북스,
가장 보통의 글,	https://bookthumb-phinf.pstatic.net/cover/163/483/16348347.jpg?type=m1&udate=Fri May 08 17:08:51 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348347,	 김지윤,	부크크(Bookk),
15만번의 챌린저. 13,	https://bookthumb-phinf.pstatic.net/cover/163/490/16349061.jpg?type=m1&udate=Fri May 08 17:08:52 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16349061,	 예정후,	로크미디어,
계단 끝에 다락방,	https://bookthumb-phinf.pstatic.net/cover/163/483/16348351.jpg?type=m1&udate=Fri May 08 17:08:52 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348351,	 김계현,	부크크(Bookk),
회귀자의 그랜드슬램. 16,	https://bookthumb-phinf.pstatic.net/cover/163/490/16349063.jpg?type=m1&udate=Fri May 08 17:08:52 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16349063,	 mensol,	로크미디어,
13,500원	 다른 장소,	https://bookthumb-phinf.pstatic.net/cover/163/483/16348352.jpg?type=m1&udate=Fri May 08 17:08:52 KST 2020,	http://book.naver.com/bookdb/book_detail.nhn?bid=16348352,	 김민경,
